Date,Store_ID,City,Product_ID,Product_Name,Category,Units_Sold,Price,Discount,Holiday,Season,Weather,Customer_Footfall,Marketing_Spend,Competitor_Price,Inventory_Level,Profit
2025-01-23,S111,Lucknow,P8914,Smartphone,Electronics,167,67599.42,2,No,Winter,Sunny,585,33093.7,58887.93,4399,2628870.16
2025-11-16,S110,Jaipur,P2560,Tennis Racket,Sports,288,8644.24,24,No,Winter,Rainy,1193,44711.03,11759.29,195,484063.03
2024-03-17,S115,Pune,P5557,Jacket,Fashion,165,3535.52,24,No,Spring,Stormy,531,4862.7,4574.11,4794,112602.19
2024-05-01,S115,Delhi,P7755,Headphones,Electronics,237,6011.52,38,No,Summer,Cloudy,1091,28554.3,10145.69,3837,280251.23
2025-09-26,S119,Ahmedabad,P2868,Snacks,Grocery,182,31.2,40,No,Autumn,Cloudy,1171,26577.27,55.15,475,1155.26
2025-02-23,S103,Chennai,P4072,Cricket Bat,Sports,298,12327.92,12,Yes,Winter,Cloudy,270,38100.32,12103.08,4923,670357.29
2025-08-26,S116,Bangalore,P9689,Chair,Home,137,14973.36,11,No,Monsoon,Rainy,312,6074.14,17619.04,2736,665459.23
2025-12-10,S107,Chennai,P5819,Lamp,Home,273,9876.32,32,No,Winter,Cloudy,1171,43174.67,15447.18,4634,1043675.48
2025-12-04,S111,Bangalore,P9888,Dress,Fashion,209,1011.5,30,No,Winter,Stormy,1143,15010.47,1595.56,204,70976.38
2024-02-27,S106,Chennai,P5105,Jacket,Fashion,408,665.28,34,Yes,Winter,Sunny,784,40887.28,887.79,4702,90478.26
2025-12-13,S109,Delhi,P7825,Curtains,Home,456,5633.35,39,Yes,Winter,Stormy,511,45662.83,9801.92,3112,1004556.04
2024-07-17,S109,Ahmedabad,P4063,T-Shirt,Fashion,162,3437.57,27,No,Monsoon,Cloudy,1189,13947.74,4229.99,2189,132033.97
2024-06-06,S110,Lucknow,P5934,Smartwatch,Electronics,365,59595.42,14,Yes,Monsoon,Rainy,1116,4340.65,69403.86,3507,7508449.43
2025-11-10,S110,Pune,P4579,Bread,Grocery,91,486.72,22,No,Winter,Stormy,542,45320.33,645.28,2097,14863.71
2024-04-26,S112,Chennai,P1404,Yoga Mat,Sports,73,5382.0,31,No,Spring,Sunny,657,45015.8,7080.48,4309,157068.58
2025-07-04,S117,Delhi,P4492,Smartphone,Electronics,71,44238.73,27,No,Monsoon,Sunny,364,2163.89,64543.73,410,1362291.44
2025-07-25,S102,Lucknow,P7678,Jacket,Fashion,194,3356.0,20,No,Monsoon,Sunny,847,33991.64,4238.84,618,156083.08
2025-05-29,S103,Chennai,P2417,Juice,Grocery,159,435.6,1,No,Summer,Stormy,370,27139.92,392.0,3303,25038.08
2024-11-01,S111,Delhi,P3316,Tennis Racket,Sports,146,7706.25,25,No,Winter,Sunny,674,11292.59,11019.21,2916,200620.6
2024-05-25,S105,Bangalore,P5140,Dress,Fashion,90,1394.86,3,No,Summer,Stormy,1175,4584.08,1512.07,2153,29165.25
2024-12-04,S111,Bangalore,P5671,T-Shirt,Fashion,170,1647.15,21,No,Winter,Cloudy,362,28712.05,2000.24,2691,125601.07
2024-08-14,S113,Chennai,P6432,Milk,Grocery,128,409.86,19,No,Monsoon,Stormy,1179,6332.8,528.09,771,9580.15
2025-10-03,S102,Mumbai,P1511,Smartwatch,Electronics,94,48804.84,16,No,Autumn,Stormy,354,18925.11,53278.15,4930,1880184.42
2024-04-02,S112,Pune,P4913,Football,Sports,130,2766.12,11,No,Spring,Rainy,1040,47019.59,2679.49,4094,121963.84
2024-07-30,S116,Pune,P8448,Curtains,Home,255,7784.73,33,No,Monsoon,Cloudy,589,29352.94,11863.56,3185,675751.9
2024-03-20,S116,Chennai,P9460,Table,Home,179,8614.2,30,No,Spring,Sunny,1077,44219.68,12084.12,1984,596029.69
2025-01-05,S119,Mumbai,P6410,Shoes,Fashion,358,3866.28,13,Yes,Winter,Rainy,891,2099.86,3834.92,4798,409988.69
2024-05-30,S101,Bangalore,P9464,Milk,Grocery,211,825.63,13,No,Summer,Stormy,1015,43497.82,855.21,3465,36865.04
2024-07-05,S119,Jaipur,P6614,Milk,Grocery,195,262.2,8,No,Monsoon,Sunny,83,10915.08,315.75,4231,16568.94
2024-04-08,S105,Ahmedabad,P1639,Tennis Racket,Sports,240,1418.2,30,No,Spring,Rainy,1154,41548.57,2267.28,3634,81929.01
2025-05-08,S112,Pune,P2600,Tennis Racket,Sports,78,11220.42,14,No,Summer,Sunny,630,30316.33,13218.17,2211,207644.16
2025-08-14,S116,Mumbai,P7144,Football,Sports,113,2043.86,9,No,Monsoon,Stormy,569,13803.84,2270.33,4725,61534.99
2025-02-10,S106,Kolkata,P8904,Tennis Racket,Sports,188,7077.0,16,No,Winter,Cloudy,755,38935.53,8167.52,1231,551181.97
2025-12-17,S105,Mumbai,P7562,Dress,Fashion,36,926.0,0,No,Winter,Sunny,347,24111.76,953.85,822,12370.07
2025-09-15,S101,Kolkata,P9536,Sofa,Home,137,4652.67,31,No,Autumn,Stormy,71,10883.65,7060.36,4344,280410.17
2025-06-12,S107,Lucknow,P6893,T-Shirt,Fashion,259,376.5,25,No,Monsoon,Cloudy,859,20867.1,456.87,225,27803.26
2025-07-26,S118,Pune,P4707,Bread,Grocery,119,388.92,16,No,Monsoon,Rainy,883,25805.67,471.14,4221,9678.26
2025-07-04,S118,Chennai,P8923,Curtains,Home,302,11384.85,29,No,Monsoon,Sunny,1037,6697.15,13954.72,1905,1121797.17
2025-07-02,S100,Chennai,P2523,Jacket,Fashion,238,2310.7,30,No,Monsoon,Cloudy,774,11709.74,3374.0,1597,165149.07
2024-09-04,S108,Hyderabad,P5091,Jeans,Fashion,143,1688.15,5,No,Autumn,Stormy,63,38447.97,1799.11,446,81749.79
2025-08-11,S108,Ahmedabad,P5591,Dress,Fashion,162,2249.43,3,No,Monsoon,Stormy,1029,47043.07,1993.8,2944,114001.73
2025-06-14,S114,Pune,P4452,Laptop,Electronics,269,45974.88,16,Yes,Monsoon,Rainy,1173,13879.6,50945.78,2910,4784147.33
2025-01-16,S111,Kolkata,P3947,Snacks,Grocery,57,600.66,6,No,Winter,Cloudy,532,28211.66,707.3,1706,7189.52
2025-04-29,S100,Bangalore,P3203,Curtains,Home,85,7828.05,31,No,Spring,Cloudy,563,28544.78,11575.87,3363,287438.73
2025-05-02,S103,Ahmedabad,P6914,Bread,Grocery,64,373.86,7,No,Summer,Cloudy,457,29265.83,420.07,4510,3737.12
2024-11-28,S116,Ahmedabad,P7243,Chair,Home,80,5171.4,10,No,Winter,Cloudy,913,31932.4,5869.49,684,143521.8
2025-10-30,S109,Chennai,P5444,Dumbbell,Sports,239,5828.98,26,No,Autumn,Rainy,426,42856.38,6990.93,2022,538901.0
2024-04-07,S102,Ahmedabad,P1431,Football,Sports,71,1849.68,16,No,Spring,Rainy,222,33086.8,2456.64,2634,30037.44
2024-05-09,S104,Jaipur,P1575,T-Shirt,Fashion,440,2088.24,34,Yes,Summer,Cloudy,1173,22797.4,3609.69,4517,239524.73
2025-07-31,S113,Jaipur,P6688,Yoga Mat,Sports,190,6268.59,19,No,Monsoon,Cloudy,894,13730.55,7282.96,100,413091.05
2024-01-09,S115,Ahmedabad,P8052,Rice,Grocery,166,666.05,23,No,Winter,Rainy,893,44225.94,848.68,2147,41031.07
2024-09-02,S116,Lucknow,P9715,Bread,Grocery,199,222.64,8,No,Autumn,Cloudy,276,32207.74,250.55,2329,11660.01
2024-01-20,S104,Delhi,P4046,Football,Sports,180,8796.24,28,No,Winter,Sunny,526,5419.65,10438.42,1879,564497.46
2025-01-15,S114,Delhi,P3393,Rice,Grocery,58,557.04,34,No,Winter,Stormy,421,10417.42,930.48,3225,5092.45
2025-01-29,S114,Hyderabad,P8550,Smartphone,Electronics,188,13159.4,24,No,Winter,Cloudy,711,8771.96,18500.58,4602,925279.02
2024-07-22,S111,Delhi,P4866,T-Shirt,Fashion,248,2621.14,17,No,Monsoon,Sunny,860,39668.05,2692.76,444,158271.13
2024-04-01,S107,Bangalore,P6544,Chair,Home,249,3988.38,34,No,Spring,Sunny,307,24904.3,5710.77,4674,206906.2
2024-07-16,S100,Kolkata,P5107,Milk,Grocery,139,633.86,18,No,Monsoon,Stormy,438,28768.38,783.12,2751,32370.58
2025-07-21,S105,Mumbai,P8362,Cricket Bat,Sports,178,7939.0,0,No,Monsoon,Stormy,429,44263.69,8224.17,3082,534682.11
2025-11-05,S117,Kolkata,P9151,Dress,Fashion,95,1303.88,26,No,Winter,Cloudy,276,5716.56,1845.99,458,23281.37
2025-05-12,S106,Mumbai,P7366,Smartwatch,Electronics,125,53294.01,23,No,Summer,Rainy,195,1641.22,77955.33,4125,1882571.15
2025-03-01,S111,Delhi,P9667,Yoga Mat,Sports,69,1545.12,13,No,Spring,Sunny,257,36533.42,1792.87,1652,31146.26
2025-10-02,S105,Jaipur,P2728,Dumbbell,Sports,137,14066.16,6,No,Autumn,Rainy,419,27948.31,14985.07,1395,611064.93
2024-11-18,S117,Pune,P8054,Snacks,Grocery,279,475.76,24,Yes,Winter,Cloudy,787,48120.94,616.14,3352,20589.25
2025-06-14,S104,Chennai,P4635,Tablet,Electronics,135,22546.76,32,No,Monsoon,Rainy,243,2849.08,31721.19,1233,1141560.39
2024-11-03,S102,Lucknow,P4562,Sofa,Home,67,11599.59,31,No,Winter,Sunny,665,2831.21,18366.06,3225,134791.68
2025-03-20,S113,Mumbai,P1187,Dress,Fashion,180,754.4,20,No,Spring,Rainy,719,25617.68,864.01,513,21548.55
2025-08-12,S116,Mumbai,P5747,Shoes,Fashion,204,1198.4,30,No,Monsoon,Sunny,1172,20560.37,1498.9,4210,74741.26
2025-02-08,S118,Hyderabad,P9589,Tennis Racket,Sports,153,9654.98,27,No,Winter,Cloudy,233,6513.96,12883.11,3092,522605.81
2024-01-25,S109,Bangalore,P8245,Juice,Grocery,104,73.15,23,No,Winter,Rainy,225,6506.22,82.3,1309,1839.99
2025-04-05,S115,Delhi,P9814,Milk,Grocery,169,511.56,16,No,Spring,Stormy,339,35058.49,639.74,3185,15404.99
2024-09-18,S105,Delhi,P5444,Milk,Grocery,147,547.2,24,No,Autumn,Cloudy,787,43349.83,616.12,3266,23925.43
2024-11-19,S115,Lucknow,P4054,Football,Sports,120,12051.27,1,No,Winter,Sunny,556,46191.24,11460.61,4113,327817.85
2025-12-01,S111,Pune,P9212,Milk,Grocery,188,524.4,24,No,Winter,Sunny,1186,47506.7,633.2,2899,22776.91
2025-11-25,S119,Hyderabad,P3502,Table,Home,98,7781.4,34,No,Winter,Rainy,473,32971.16,12076.61,1757,135076.2
2024-05-28,S118,Bangalore,P9732,Rice,Grocery,102,371.25,1,No,Summer,Cloudy,897,48098.61,352.88,2342,15827.42
2025-09-18,S119,Chennai,P4783,Tennis Racket,Sports,67,6066.7,5,No,Autumn,Stormy,324,25613.9,6586.61,3163,79001.77
2024-05-20,S105,Hyderabad,P7694,T-Shirt,Fashion,162,2384.8,12,No,Summer,Rainy,185,9676.83,3079.67,3698,94127.75
2024-09-09,S113,Kolkata,P7232,Smartwatch,Electronics,256,30367.92,34,No,Autumn,Sunny,1116,6356.5,45417.07,447,2575717.7
2025-07-25,S112,Jaipur,P5770,Smartphone,Electronics,196,51342.66,18,No,Monsoon,Stormy,390,21700.65,64738.1,546,2967717.91
2025-10-23,S114,Mumbai,P3945,Football,Sports,167,4175.28,28,No,Autumn,Sunny,416,23230.36,6489.0,1754,261459.7
2025-12-29,S105,Mumbai,P8362,Laptop,Electronics,233,35748.28,32,No,Winter,Rainy,825,27966.95,45377.81,1499,1577199.25
2025-12-30,S101,Kolkata,P8311,Bread,Grocery,21,170.0,0,No,Winter,Cloudy,75,23473.49,188.13,4552,955.35
2024-08-10,S118,Ahmedabad,P8239,Curtains,Home,66,11550.35,39,No,Monsoon,Rainy,150,10057.16,16407.54,2959,190505.33
2024-11-01,S110,Mumbai,P7831,Laptop,Electronics,158,17585.06,38,No,Winter,Rainy,982,37717.41,27173.36,393,502178.12
2025-03-13,S117,Mumbai,P3204,Snacks,Grocery,104,259.29,33,No,Spring,Rainy,478,30990.63,341.64,4433,4579.73
2024-10-21,S113,Lucknow,P9608,Bread,Grocery,158,454.93,33,No,Autumn,Stormy,1058,40591.04,757.15,2006,29796.54
2024-04-30,S106,Lucknow,P1745,Curtains,Home,400,4774.2,40,Yes,Spring,Rainy,626,13466.46,6925.38,2559,794138.46
2025-02-09,S118,Lucknow,P4178,Smartphone,Electronics,163,47354.58,2,No,Winter,Rainy,1036,8613.93,47750.11,4498,1325031.82
2025-06-17,S109,Lucknow,P9779,Juice,Grocery,407,499.98,22,Yes,Monsoon,Sunny,355,14742.54,550.84,3173,56714.3
2025-09-01,S103,Chennai,P5448,Rice,Grocery,74,401.76,28,No,Autumn,Cloudy,492,26729.92,503.6,3165,5232.34
2024-01-26,S115,Jaipur,P6572,Jeans,Fashion,49,4501.66,6,No,Winter,Rainy,470,36503.96,4730.62,4379,78682.6
2025-08-31,S102,Pune,P2689,Chair,Home,87,16139.25,19,No,Monsoon,Rainy,707,10827.22,18649.21,4460,349151.09
2024-06-10,S108,Mumbai,P9422,Smartwatch,Electronics,82,14734.4,20,No,Monsoon,Cloudy,339,47220.61,20097.74,4802,481617.96
2024-12-12,S117,Ahmedabad,P1475,Smartphone,Electronics,484,63365.0,5,Yes,Winter,Stormy,852,9770.17,68623.39,4955,8130427.34
2024-07-21,S117,Mumbai,P3159,Sofa,Home,306,11308.88,29,Yes,Monsoon,Stormy,524,47424.97,14225.56,2213,830924.23
2024-11-28,S114,Ahmedabad,P8787,Laptop,Electronics,123,17816.4,10,No,Winter,Cloudy,763,30617.57,17583.17,943,448657.9
2024-11-29,S117,Mumbai,P8552,Juice,Grocery,205,264.6,10,No,Winter,Stormy,836,4236.94,268.27,4941,15179.18
2025-12-11,S107,Bangalore,P8972,Smartwatch,Electronics,279,14388.48,28,No,Winter,Rainy,680,47838.29,17403.71,990,1412170.75
2024-03-03,S102,Hyderabad,P1003,Dress,Fashion,223,1308.72,24,No,Spring,Stormy,450,11077.42,1916.98,2555,50912.14
2024-12-18,S102,Lucknow,P9362,Smartwatch,Electronics,104,44643.06,23,No,Winter,Sunny,51,35464.35,63556.99,3042,883521.66
2025-12-20,S118,Kolkata,P7652,Snacks,Grocery,126,541.12,11,No,Winter,Stormy,334,10223.12,586.95,3051,27526.07
2025-11-17,S104,Bangalore,P1257,Laptop,Electronics,252,22679.35,5,No,Winter,Rainy,901,43147.49,26691.8,3587,1698416.44
2025-04-05,S112,Pune,P7959,Jeans,Fashion,372,3114.4,32,Yes,Spring,Cloudy,891,46401.66,4684.91,374,482018.36
2025-12-08,S102,Bangalore,P8617,Yoga Mat,Sports,394,3161.9,30,Yes,Winter,Sunny,1154,40106.81,4262.92,532,390915.47
2025-08-10,S110,Kolkata,P5738,Bread,Grocery,90,487.04,36,No,Monsoon,Cloudy,175,31835.7,778.84,4792,9088.08
2024-10-20,S115,Mumbai,P2259,Dress,Fashion,188,2153.76,16,No,Autumn,Sunny,278,30587.26,2879.47,1338,127952.21
2024-09-24,S107,Ahmedabad,P1542,Dress,Fashion,230,821.79,31,No,Autumn,Stormy,834,12659.42,1169.63,1470,81974.8
2024-04-28,S101,Bangalore,P8802,Curtains,Home,156,14021.24,24,No,Spring,Stormy,1021,13868.63,18617.49,3661,733622.24
2025-06-26,S101,Mumbai,P8074,Yoga Mat,Sports,287,12826.3,6,No,Monsoon,Cloudy,851,23594.32,14362.55,2080,805622.26
2025-11-24,S105,Pune,P1138,Football,Sports,28,8558.7,6,No,Winter,Stormy,769,11751.4,8513.08,1681,106135.72
2025-08-31,S106,Lucknow,P2415,Laptop,Electronics,183,19604.03,11,No,Monsoon,Sunny,427,13413.45,21808.64,720,1126367.92
2025-03-13,S110,Chennai,P5543,T-Shirt,Fashion,176,3053.4,16,No,Spring,Cloudy,414,22588.17,3625.97,1743,178528.94
2024-04-21,S104,Jaipur,P2740,Table,Home,98,2056.32,4,No,Spring,Cloudy,963,1919.47,2140.52,107,74576.08
2025-02-04,S118,Delhi,P8833,Dumbbell,Sports,143,8040.14,14,No,Winter,Sunny,837,47753.61,10240.83,4049,332744.85
2024-12-07,S109,Kolkata,P6985,Laptop,Electronics,312,61560.68,18,Yes,Winter,Rainy,411,28169.3,85603.42,1664,3477641.53
2025-01-02,S115,Mumbai,P3292,Table,Home,173,6698.64,24,Yes,Winter,Sunny,1157,32526.97,8813.16,3780,404078.07
2025-02-19,S103,Hyderabad,P9791,Dumbbell,Sports,82,1004.64,9,No,Winter,Stormy,89,24089.76,1242.45,475,19739.27
2024-06-25,S101,Chennai,P3796,Headphones,Electronics,120,8163.63,39,No,Monsoon,Rainy,179,40418.22,13086.75,3393,280405.57
2024-08-06,S101,Lucknow,P2035,Jacket,Fashion,194,2112.11,23,No,Monsoon,Rainy,948,12938.59,2810.47,1192,88793.3
2025-05-13,S102,Delhi,P2460,Smartphone,Electronics,94,38813.88,8,No,Summer,Rainy,343,32351.46,42481.2,3475,884754.84
2025-05-26,S119,Mumbai,P7861,Bread,Grocery,116,231.24,6,No,Summer,Cloudy,1155,25869.5,243.36,1804,10511.84
2025-12-02,S115,Ahmedabad,P1706,Jeans,Fashion,105,2925.72,16,No,Winter,Cloudy,978,3122.56,3734.21,4502,65849.18
2024-04-28,S102,Hyderabad,P6340,Sofa,Home,116,10854.96,7,No,Spring,Cloudy,516,5805.14,12504.5,1738,229913.4
2025-08-22,S115,Delhi,P4541,Table,Home,119,9398.98,29,No,Monsoon,Rainy,784,48802.24,12055.36,1142,409160.45
2025-04-21,S114,Kolkata,P4602,Jacket,Fashion,237,1159.6,35,No,Spring,Rainy,227,21173.11,1795.65,1873,100654.38
2024-09-09,S107,Pune,P4643,Sofa,Home,268,1714.3,30,No,Autumn,Sunny,921,27024.96,2433.77,902,195292.1
2025-12-10,S113,Hyderabad,P5846,Jacket,Fashion,159,1006.83,19,No,Winter,Rainy,990,43038.18,1335.21,299,30054.59
2025-01-14,S114,Delhi,P6454,Headphones,Electronics,140,61908.04,17,No,Winter,Rainy,215,31402.31,70911.44,549,1591341.71
2025-01-09,S114,Lucknow,P7003,Tablet,Electronics,299,22097.88,21,No,Winter,Rainy,1155,6564.33,27791.53,4852,2274131.8
2025-11-27,S113,Chennai,P7108,Laptop,Electronics,234,46731.57,7,No,Winter,Stormy,1139,34237.11,50744.29,2494,3713111.16
2025-12-10,S102,Hyderabad,P2313,Chair,Home,153,3168.9,10,No,Winter,Cloudy,279,35157.02,3517.12,1773,79692.74
2025-03-02,S117,Bangalore,P7883,Lamp,Home,228,7123.05,1,No,Spring,Rainy,1114,32588.93,7004.39,2908,493965.35
2025-06-26,S117,Ahmedabad,P3161,Lamp,Home,170,6663.3,30,No,Monsoon,Cloudy,640,38717.74,8226.28,2992,184793.92
2024-06-13,S117,Chennai,P3514,Jeans,Fashion,115,1566.72,36,No,Monsoon,Rainy,952,13759.95,2216.29,4707,60921.02
2024-06-15,S117,Chennai,P7628,Laptop,Electronics,190,70459.0,0,No,Monsoon,Cloudy,655,24221.62,66016.43,4799,5433533.29
2025-03-28,S110,Mumbai,P3284,Chair,Home,438,1105.32,39,Yes,Spring,Rainy,963,18512.28,1717.61,1698,214583.63
2025-04-01,S102,Jaipur,P9035,Table,Home,314,11676.21,9,Yes,Spring,Stormy,807,19919.52,10953.28,2925,688204.88
2025-03-30,S113,Ahmedabad,P7944,Milk,Grocery,305,787.35,13,Yes,Spring,Cloudy,1022,49430.74,911.87,2847,101691.75
2024-10-06,S113,Bangalore,P3243,Dumbbell,Sports,364,3407.3,35,Yes,Autumn,Stormy,136,41317.16,4930.61,4894,282832.21
2024-01-03,S104,Chennai,P3034,Snacks,Grocery,173,198.05,15,No,Winter,Sunny,294,38471.2,232.51,646,7754.68
2025-08-02,S113,Chennai,P7114,Chair,Home,151,5987.52,37,No,Monsoon,Sunny,349,16664.37,10582.66,1209,392506.84
2025-10-13,S111,Delhi,P9677,Bread,Grocery,110,233.12,6,No,Autumn,Rainy,1163,16807.74,234.33,2566,7428.17
2024-05-27,S100,Bangalore,P7111,Yoga Mat,Sports,553,1894.86,13,Yes,Summer,Rainy,1080,11834.56,1974.41,4676,250773.84
2025-03-03,S114,Mumbai,P1284,Smartphone,Electronics,112,48852.72,28,No,Spring,Cloudy,402,35784.85,58258.76,1071,1055756.57
2024-08-20,S109,Bangalore,P2287,Jeans,Fashion,198,990.5,30,No,Monsoon,Stormy,137,10621.2,1216.67,4306,60654.76
2024-02-14,S102,Chennai,P3028,Laptop,Electronics,129,30325.9,5,No,Winter,Rainy,618,47490.79,30464.79,1415,1476612.6
2024-04-11,S118,Delhi,P4138,Cricket Bat,Sports,86,535.8,6,No,Spring,Rainy,1082,42713.54,565.68,4928,18235.47
2025-01-23,S113,Hyderabad,P7677,Cricket Bat,Sports,133,1545.69,33,No,Winter,Rainy,1065,38351.41,2448.69,4664,85372.58
2025-09-06,S109,Ahmedabad,P7672,Dress,Fashion,197,2803.5,30,No,Autumn,Cloudy,417,1626.51,4214.25,961,161931.99
2024-05-02,S104,Kolkata,P2666,Sofa,Home,91,6620.24,12,No,Summer,Stormy,301,12410.61,7353.06,4188,132871.5
2025-08-30,S108,Kolkata,P7626,Snacks,Grocery,128,237.85,29,Yes,Monsoon,Sunny,300,13283.8,334.73,1202,6116.55
2024-01-28,S105,Kolkata,P3502,Yoga Mat,Sports,291,7591.77,33,No,Winter,Stormy,1004,10894.66,11882.0,4116,766407.05
2025-07-13,S100,Delhi,P7285,Chair,Home,241,9465.01,29,No,Monsoon,Sunny,117,9666.59,13968.53,2582,690150.9
2025-02-02,S115,Mumbai,P9837,Dumbbell,Sports,242,13047.3,10,No,Winter,Sunny,851,13906.16,14892.96,3194,694823.81
2024-03-03,S100,Lucknow,P7003,Smartphone,Electronics,189,47683.38,6,No,Spring,Stormy,756,49605.33,49386.74,562,3395162.62
2024-11-15,S118,Mumbai,P2875,Tablet,Electronics,105,48264.02,2,No,Winter,Stormy,915,28834.42,55179.71,2284,1386545.13
2025-01-21,S118,Kolkata,P2601,Juice,Grocery,154,522.33,31,No,Winter,Cloudy,391,31126.57,725.96,3671,20863.15
2024-03-18,S117,Hyderabad,P1778,Bread,Grocery,300,829.35,5,Yes,Spring,Sunny,739,14394.88,890.4,4450,96307.0
2025-10-29,S109,Jaipur,P9846,Snacks,Grocery,243,289.14,39,No,Autumn,Stormy,1171,9849.44,405.55,4328,27128.77
2025-04-23,S108,Jaipur,P1981,Dumbbell,Sports,271,2482.0,15,Yes,Spring,Rainy,664,42361.98,2841.39,627,248816.04
2024-06-13,S108,Lucknow,P4907,Shoes,Fashion,111,1399.68,19,No,Monsoon,Stormy,1044,28431.43,1694.89,403,57203.09
2024-10-11,S117,Bangalore,P1326,Headphones,Electronics,55,11760.96,4,No,Autumn,Stormy,794,33911.93,13668.63,3351,245278.6
2025-05-27,S103,Jaipur,P5125,Tennis Racket,Sports,136,10533.6,20,No,Summer,Cloudy,848,40486.24,14130.66,3564,569380.12
2025-03-26,S113,Chennai,P9034,Football,Sports,259,3752.1,34,No,Spring,Stormy,1022,34454.18,6475.18,1287,197847.9
2025-09-12,S101,Delhi,P7302,Jacket,Fashion,128,2951.2,15,No,Autumn,Stormy,845,1385.44,3951.92,2193,63879.37
2024-10-31,S106,Bangalore,P7656,Lamp,Home,138,2500.56,31,No,Autumn,Stormy,895,46398.36,3442.14,3560,102867.41
2025-09-08,S117,Pune,P1853,Chair,Home,149,4094.25,25,No,Autumn,Rainy,675,16372.37,4774.82,1392,134850.79
2025-12-03,S113,Pune,P3187,Curtains,Home,159,9621.88,18,No,Winter,Rainy,222,21310.32,10614.19,3191,678929.07
2025-07-25,S119,Hyderabad,P4248,Headphones,Electronics,71,28697.76,27,No,Monsoon,Cloudy,355,5364.0,37754.3,4746,477650.48
2025-04-09,S115,Mumbai,P4121,Jeans,Fashion,193,2629.36,8,No,Spring,Stormy,473,30404.06,3282.59,2418,199531.28
2024-05-29,S100,Chennai,P8388,Milk,Grocery,195,646.0,0,No,Summer,Stormy,322,43700.73,737.94,3356,48666.58
2025-03-09,S119,Chennai,P1962,Laptop,Electronics,188,7334.6,38,No,Spring,Sunny,60,13429.19,12254.67,2578,565803.97
2024-02-12,S118,Bangalore,P9253,Milk,Grocery,196,900.6,5,Yes,Winter,Cloudy,1136,22213.55,879.86,2666,33272.88
2025-01-04,S113,Chennai,P5321,Juice,Grocery,218,342.24,31,Yes,Winter,Rainy,1188,42798.65,519.42,3704,29474.58
2024-06-16,S114,Kolkata,P1668,Headphones,Electronics,228,44637.7,29,Yes,Monsoon,Stormy,280,42446.08,69789.71,1112,1929105.66
2024-06-21,S116,Chennai,P4479,Tennis Racket,Sports,183,2558.92,26,Yes,Monsoon,Sunny,554,38644.42,3641.52,2792,155352.23
2024-04-18,S110,Bangalore,P8540,Laptop,Electronics,165,67895.0,0,No,Spring,Cloudy,139,33152.47,77079.07,2761,4606584.1
2025-10-21,S109,Pune,P9964,Laptop,Electronics,245,46740.65,15,Yes,Autumn,Stormy,232,2005.09,50175.64,3282,2929851.26
2024-06-06,S103,Chennai,P6080,Curtains,Home,278,3194.73,23,No,Monsoon,Rainy,1052,22826.68,4009.71,2299,198100.99
2025-09-20,S105,Kolkata,P1662,Chair,Home,214,7595.77,9,No,Autumn,Stormy,1129,31848.42,8408.8,2481,692859.12
2024-11-03,S104,Bangalore,P9570,Milk,Grocery,449,606.72,4,Yes,Winter,Sunny,1101,6273.98,617.76,874,56159.52
2025-08-22,S102,Jaipur,P8583,Laptop,Electronics,179,27107.3,5,No,Monsoon,Stormy,659,16383.37,30452.3,3785,1007559.65
2024-07-10,S106,Bangalore,P5248,Smartwatch,Electronics,285,14202.0,25,No,Monsoon,Sunny,77,9415.03,18806.02,3418,939953.33
2025-09-23,S111,Kolkata,P3049,Rice,Grocery,324,242.55,1,Yes,Autumn,Rainy,104,11252.24,255.92,2080,30862.82
2025-04-19,S104,Ahmedabad,P2908,Chair,Home,208,10913.0,30,No,Spring,Sunny,970,29676.09,14193.16,4764,1016094.64
2025-12-31,S113,Kolkata,P5764,Sofa,Home,227,10664.64,37,No,Winter,Stormy,524,36000.23,17071.76,3557,687584.4
2025-10-25,S113,Ahmedabad,P6681,Headphones,Electronics,195,56110.56,12,No,Autumn,Stormy,754,22467.42,63908.06,4914,3810442.86
2025-11-03,S114,Bangalore,P7829,Snacks,Grocery,60,755.16,13,No,Winter,Cloudy,226,33685.77,771.42,1734,12155.45
2025-03-01,S115,Chennai,P1770,Jeans,Fashion,79,3095.1,10,No,Spring,Rainy,1081,2566.53,2988.83,3627,101177.87
2024-09-21,S110,Pune,P5382,Smartwatch,Electronics,274,24070.55,3,No,Autumn,Stormy,986,48169.71,26719.04,967,1420325.06
2025-07-29,S101,Jaipur,P2934,Smartphone,Electronics,96,22982.4,28,No,Monsoon,Stormy,253,8560.49,30615.14,1228,702196.81
2024-01-07,S107,Ahmedabad,P9274,Bread,Grocery,115,238.28,26,No,Winter,Cloudy,552,8428.95,346.49,3554,5739.92
2025-02-23,S114,Jaipur,P8251,Rice,Grocery,35,744.8,5,No,Winter,Cloudy,694,20680.89,848.06,3655,8655.1
2025-10-18,S104,Lucknow,P5845,Smartwatch,Electronics,176,48566.79,19,No,Autumn,Cloudy,754,1387.21,55997.76,4423,1486153.91
2025-04-01,S106,Jaipur,P8244,Tennis Racket,Sports,153,12095.73,19,No,Spring,Sunny,125,27334.24,14440.18,1132,282080.77
2024-04-05,S116,Jaipur,P6582,Juice,Grocery,24,65.52,16,No,Spring,Rainy,672,36598.95,89.39,1004,585.08
