Transaction_ID,Date,Customer_ID,Product_ID,Amount,Payment_Method,Quantity,Store_ID
TXN1000355,2025-12-28,CUST100942,P1370,203335.52,Wallet,6,S103
TXN1000356,2024-09-06,CUST104227,P3858,252328.16,Credit Card,9,S110
TXN1000357,2024-08-25,CUST103318,P4022,59518.68,Wallet,3,S113
TXN1000358,2024-07-21,CUST103682,P8037,72580.52,UPI,7,S106
TXN1000359,2024-03-05,CUST104729,P2667,147299.82,Credit Card,9,S111
TXN1000360,2024-09-25,CUST105494,P9019,268999.6,Wallet,9,S110
TXN1000361,2025-08-24,CUST100935,P6700,52254.74,Cash,6,S119
TXN1000362,2024-10-31,CUST105033,P2388,36014.34,Debit Card,3,S103
TXN1000363,2025-01-17,CUST105680,P3316,268754.83,Cash,9,S113
TXN1000364,2025-03-09,CUST101521,P8973,250111.24,Wallet,9,S105
TXN1000365,2024-05-23,CUST101532,P6154,346316.47,Net Banking,8,S101
TXN1000366,2025-05-11,CUST101118,P4196,228817.27,Net Banking,7,S116
TXN1000367,2025-05-18,CUST103404,P8272,226506.8,Credit Card,8,S102
TXN1000368,2024-08-13,CUST102392,P1535,72523.24,Credit Card,5,S117
TXN1000369,2025-08-02,CUST104057,P9369,26935.31,Net Banking,2,S103
TXN1000370,2025-01-10,CUST104440,P1681,395918.47,Net Banking,8,S106
TXN1000371,2025-10-31,CUST102027,P5877,17493.99,Cash,1,S108
TXN1000372,2025-03-25,CUST100961,P4882,137951.06,Wallet,4,S118
TXN1000373,2025-09-16,CUST105183,P8015,117791.94,Net Banking,3,S104
TXN1000374,2024-03-01,CUST104670,P6747,242860.95,Debit Card,9,S119
TXN1000375,2025-12-21,CUST102397,P5740,492758.66,Debit Card,10,S116
TXN1000376,2024-04-07,CUST101110,P7743,35101.18,Debit Card,1,S104
TXN1000377,2024-05-29,CUST105827,P6277,98095.96,Wallet,4,S112
TXN1000378,2024-10-02,CUST105143,P7786,222026.18,Cash,7,S102
TXN1000379,2024-04-05,CUST103300,P9447,113946.56,Wallet,5,S111
TXN1000380,2025-08-18,CUST100020,P2526,340162.41,Wallet,8,S111
TXN1000381,2025-02-11,CUST101784,P8039,64843.88,Cash,4,S108
TXN1000382,2025-07-14,CUST104734,P3139,447183.17,Cash,10,S110
TXN1000383,2024-02-17,CUST100815,P8529,361854.57,UPI,159,S105
TXN1000384,2025-12-06,CUST101080,P5945,98291.82,Debit Card,3,S102
TXN1000385,2025-01-15,CUST105443,P3711,36326.82,Cash,1,S109
TXN1000386,2025-03-15,CUST105369,P2494,47785.31,UPI,2,S106
TXN1000387,2024-08-19,CUST104255,P8291,40873.74,UPI,1,S110
TXN1000388,2025-03-08,CUST105685,P3165,153721.51,UPI,8,S107
TXN1000389,2024-04-14,CUST100845,P6133,115186.68,Debit Card,6,S104
TXN1000390,2024-05-16,CUST105255,P3340,1045.78,Net Banking,2,S118
TXN1000391,2025-03-26,CUST102876,P4490,103078.96,Cash,3,S119
TXN1000392,2024-03-29,CUST100823,P3293,35283.26,Net Banking,2,S112
TXN1000393,2024-05-23,CUST102029,P5537,60179.71,Credit Card,2,S117
TXN1000394,2024-10-18,CUST105656,P1439,151928.25,Credit Card,5,S116
TXN1000395,2025-02-05,CUST102421,P1894,22903.64,Cash,4,S112
TXN1000396,2025-08-31,CUST100581,P9655,6685.95,Debit Card,1,S110
TXN1000397,2025-08-05,CUST103447,P6986,343440.22,Wallet,9,S105
TXN1000398,2024-03-15,CUST100136,P2106,2087.36,Debit Card,1,S106
TXN1000399,2025-02-11,CUST104150,P5693,316083.16,Cash,9,S113
TXN1000400,2025-07-03,CUST104404,P3501,20215.88,UPI,5,S109
TXN1000401,2024-06-08,CUST104394,P6353,109042.2,Net Banking,7,S102
TXN1000402,2024-09-01,CUST100474,P5005,45446.51,Cash,2,S103
TXN1000403,2024-11-12,CUST105456,P3877,70209.66,UPI,2,S104
TXN1000404,2024-12-21,CUST104284,P9474,32169.19,Credit Card,5,S111
TXN1000405,2024-10-02,CUST100967,P1480,157441.95,Cash,6,S108
TXN1000406,2025-08-13,CUST105140,P2262,144561.46,Cash,8,S116
TXN1000407,2025-08-03,CUST101367,P7024,134171.98,Debit Card,3,S103
TXN1000408,2024-04-28,CUST101871,P9336,12303.12,UPI,1,S100
TXN1000409,2025-01-27,CUST101229,P3932,11303.31,Net Banking,1,S113
TXN1000410,2024-11-23,CUST102222,P2276,251518.43,Debit Card,10,S103
TXN1000411,2024-07-02,CUST101828,P9450,43861.86,Cash,1,S102
TXN1000412,2024-11-14,CUST102681,P2415,166581.68,Cash,9,S100
TXN1000413,2024-11-07,CUST105101,P4974,388765.61,Debit Card,8,S118
TXN1000414,2024-07-19,CUST104477,P5016,3879.37,UPI,3,S113
TXN1000415,2025-10-13,CUST105680,P1157,254792.39,UPI,6,S112
TXN1000416,2024-04-16,CUST101680,P9680,192252.54,Cash,4,S115
TXN1000417,2024-05-25,CUST105829,P5584,89749.29,UPI,2,S107
TXN1000418,2025-12-18,CUST103051,P8511,50641.69,Net Banking,2,S103
TXN1000419,2025-02-07,CUST100613,P2020,83404.37,Wallet,7,S104
TXN1000420,2024-11-18,CUST103219,P6345,70543.2,Cash,6,S108
TXN1000421,2024-05-19,CUST104789,P2785,67600.14,UPI,3,S105
TXN1000422,2024-05-03,CUST104390,P6870,92883.98,Cash,4,S109
TXN1000423,2024-04-02,CUST101291,P5984,418126.45,UPI,10,S106
TXN1000424,2024-04-03,CUST105825,P5066,15255.81,Cash,6,S116
TXN1000425,2024-06-27,CUST100254,P7625,100541.17,Net Banking,8,S117
TXN1000426,2024-05-23,CUST100994,P1195,9986.84,Credit Card,1,S104
TXN1000427,2025-12-03,CUST105163,P2376,458796.86,Net Banking,10,S108
TXN1000428,2024-03-07,CUST101619,P8265,18642.39,UPI,3,S110
TXN1000429,2024-02-21,CUST101376,P8096,134387.39,Cash,7,S100
TXN1000430,2024-12-28,CUST101758,P4066,220914.24,Debit Card,5,S114
TXN1000431,2025-09-26,CUST105054,P5026,220753.25,Cash,5,S113
TXN1000432,2024-03-30,CUST102291,P7275,96505.08,Cash,3,S106
TXN1000433,2024-09-12,CUST105167,P9907,24036.25,Cash,1,S111
TXN1000434,2024-12-18,CUST104633,P9231,54436.87,Cash,6,S108
TXN1000435,2024-08-12,CUST100240,P5602,17935.9,Cash,1,S116
TXN1000436,2024-08-26,CUST101307,P2640,53598.79,Wallet,4,S107
TXN1000437,2024-02-27,CUST101797,P7363,71423.41,Credit Card,6,S105
TXN1000438,2025-12-15,CUST102939,P1462,43145.43,Net Banking,6,S118
TXN1000439,2025-05-19,CUST104441,P6063,13811.53,Cash,3,S101
TXN1000440,2024-08-12,CUST100163,P9625,367224.16,UPI,8,S110
TXN1000441,2024-05-13,CUST102791,P3907,44824.98,UPI,6,S100
TXN1000442,2024-05-25,CUST100908,P9622,211538.68,UPI,6,S111
TXN1000443,2025-08-23,CUST100827,P6514,243977.24,Debit Card,5,S104
TXN1000444,2025-03-23,CUST105236,P8982,208251.98,Credit Card,6,S117
TXN1000445,2024-12-31,CUST101828,P3872,45182.78,Debit Card,7,S109
TXN1000446,2025-12-19,CUST104692,P7415,301591.95,UPI,10,S105
TXN1000447,2025-09-18,CUST101809,P2705,298341.06,Credit Card,8,S110
TXN1000448,2024-11-23,CUST101375,P2453,80004.6,Cash,6,S100
TXN1000449,2024-03-10,CUST102871,P5205,5005.12,Wallet,2,S100
TXN1000450,2025-03-05,CUST101362,P7783,218772.77,Cash,8,S111
TXN1000451,2025-05-05,CUST104735,P4695,119939.43,Cash,3,S102
TXN1000452,2024-01-21,CUST102610,P5278,17176.5,UPI,2,S110
TXN1000453,2024-03-17,CUST104481,P2525,268031.92,Net Banking,6,S119
TXN1000454,2025-03-17,CUST105354,P3703,27724.32,Cash,10,S105
TXN1000455,2024-07-13,CUST103352,P9849,74701.46,Wallet,5,S109
TXN1000456,2025-02-06,CUST104683,P9043,871.19,UPI,3,S111
TXN1000457,2025-11-08,CUST105120,P8869,41707.82,UPI,4,S100
TXN1000458,2024-03-24,CUST103879,P2892,122529.65,Cash,5,S115
TXN1000459,2024-04-03,CUST105258,P9914,310002.6,Credit Card,7,S111
TXN1000460,2025-04-01,CUST100365,P5313,91115.92,Cash,8,S108
TXN1000461,2024-03-04,CUST101238,P2584,80856.38,Wallet,2,S111
TXN1000462,2025-08-26,CUST101863,P1999,337993.76,Net Banking,7,S113
TXN1000463,2025-05-01,CUST104691,P4860,158405.9,Debit Card,8,S102
TXN1000464,2024-02-05,CUST104113,P9467,74576.38,Wallet,10,S119
TXN1000465,2025-04-04,CUST101416,P3738,8918.11,Credit Card,4,S104
TXN1000466,2025-11-30,CUST103566,P4308,48166.5,Net Banking,3,S108
TXN1000467,2024-03-09,CUST100712,P7358,147363.55,Cash,9,S117
TXN1000468,2025-04-14,CUST100101,P9561,52970.06,UPI,7,S113
TXN1000469,2025-08-19,CUST100820,P2730,433870.16,UPI,10,S109
TXN1000470,2025-02-24,CUST102163,P7275,189640.21,Net Banking,8,S119
TXN1000471,2025-02-16,CUST101178,P7581,34556.64,Cash,1,S110
TXN1000472,2025-05-01,CUST102200,P7102,15616.37,Debit Card,1,S109
TXN1000473,2025-12-13,CUST105610,P2609,194854.2,Credit Card,4,S109
TXN1000474,2024-11-24,CUST102207,P7828,94779.91,Wallet,10,S102
TXN1000475,2025-02-20,CUST103968,P9462,237572.22,UPI,6,S116
TXN1000476,2025-12-27,CUST104151,P7609,4633.54,Net Banking,3,S118
TXN1000477,2024-07-24,CUST100472,P5087,45909.75,Cash,1,S101
TXN1000478,2024-10-07,CUST103017,P8605,306815.41,Cash,9,S103
TXN1000479,2025-05-15,CUST104866,P8308,82834.66,Cash,3,S118
TXN1000480,2024-09-21,CUST105643,P2480,12887.94,UPI,5,S112
TXN1000481,2024-08-07,CUST101813,P4688,102850.93,Debit Card,4,S113
TXN1000482,2025-11-29,CUST100072,P8767,686675.11,Wallet,114,S105
TXN1000483,2024-11-08,CUST105838,P5511,161028.01,Cash,7,S111
TXN1000484,2024-11-05,CUST105547,P9530,52053.74,Cash,10,S118
TXN1000485,2025-11-09,CUST103065,P5631,120693.74,Wallet,5,S103
TXN1000486,2024-10-10,CUST105247,P6327,47495.84,Debit Card,5,S109
TXN1000487,2024-09-03,CUST100465,P7620,216552.19,Wallet,6,S104
TXN1000488,2024-10-29,CUST102125,P7857,204350.18,Cash,7,S101
TXN1000489,2024-07-13,CUST102811,P4643,408021.05,Wallet,9,S115
TXN1000490,2025-06-03,CUST102459,P3785,44733.54,Credit Card,9,S109
TXN1000491,2024-09-21,CUST105940,P3999,67142.7,Wallet,6,S102
TXN1000492,2024-11-10,CUST103444,P6428,88638.91,Debit Card,6,S118
TXN1000493,2025-04-26,CUST100439,P2166,48630.52,Credit Card,8,S116
TXN1000494,2025-06-26,CUST102444,P7768,49618.16,Credit Card,1,S104
TXN1000495,2025-08-06,CUST103748,P3346,233814.99,Wallet,6,S105
TXN1000496,2025-10-08,CUST101448,P6134,13749.04,UPI,1,S114
TXN1000497,2024-06-21,CUST104720,P3595,246100.31,UPI,8,S104
TXN1000498,2025-02-17,CUST103514,P8821,187150.26,UPI,7,S101
TXN1000499,2024-01-15,CUST102639,P9700,125486.71,UPI,4,S100
TXN1000500,2025-12-11,CUST102820,P6113,75649.47,UPI,3,S112
TXN1000501,2024-03-07,CUST100374,P5885,149294.29,Cash,5,S116
TXN1000502,2025-12-04,CUST101096,P6615,66621.5,Debit Card,8,S106
TXN1000503,2025-02-17,CUST100156,P4742,42553.57,Wallet,4,S104
TXN1000504,2025-05-31,CUST101384,P3017,112932.61,Wallet,6,S101
TXN1000505,2025-07-01,CUST105104,P1796,327130.24,UPI,10,S103
TXN1000506,2025-12-07,CUST100948,P7828,219275.13,Cash,8,S103
TXN1000507,2024-06-05,CUST101683,P1152,165789.5,Cash,5,S103
TXN1000508,2025-09-12,CUST105740,P3247,251765.04,UPI,7,S116
TXN1000509,2024-04-26,CUST100870,P9154,155680.6,Net Banking,4,S106
TXN1000510,2024-07-25,CUST102932,P7713,137260.62,Credit Card,5,S101
TXN1000511,2025-12-05,CUST103937,P6416,134457.97,UPI,4,S100
TXN1000512,2025-08-10,CUST105480,P9095,11534.72,UPI,3,S116
TXN1000513,2024-09-19,CUST105278,P4787,186139.52,Debit Card,8,S108
TXN1000514,2024-06-27,CUST100323,P5760,128142.96,Wallet,6,S110
TXN1000515,2024-02-16,CUST100079,P3267,134210.78,Debit Card,3,S111
TXN1000516,2024-10-01,CUST100761,P7105,120592.79,Credit Card,6,S103
TXN1000517,2024-10-05,CUST103159,P8835,40190.66,Wallet,7,S105
TXN1000518,2024-03-01,CUST101305,P2699,280931.09,Net Banking,7,S115
TXN1000519,2024-07-04,CUST105007,P7221,258855.19,Net Banking,6,S100
TXN1000520,2024-05-13,CUST103957,P8997,4788.04,Cash,2,S114
TXN1000521,2024-11-17,CUST100101,P9598,112768.47,Wallet,10,S118
TXN1000522,2024-12-12,CUST104252,P9570,331194.92,UPI,10,S113
TXN1000523,2024-12-20,CUST105437,P7305,8468.55,Net Banking,3,S119
TXN1000524,2024-06-09,CUST104141,P8688,300770.86,Credit Card,8,S102
TXN1000525,2024-12-04,CUST102278,P1824,289813.81,Credit Card,9,S117
TXN1000526,2024-08-28,CUST100645,P8521,35937.53,Net Banking,8,S114
TXN1000527,2024-11-19,CUST100972,P9148,20675.69,UPI,1,S112
TXN1000528,2024-01-01,CUST100744,P5990,294879.06,Net Banking,9,S106
TXN1000529,2024-12-15,CUST102976,P1889,112206.11,Cash,4,S110
TXN1000530,2025-04-29,CUST105870,P6952,303920.52,UPI,8,S103
TXN1000531,2024-12-15,CUST102909,P5783,316211.34,Net Banking,9,S111
TXN1000532,2024-06-17,CUST104033,P3301,214070.52,UPI,7,S108
TXN1000533,2025-02-06,CUST101766,P8488,21910.04,Wallet,4,S110
TXN1000534,2025-10-10,CUST105506,P3018,382511.18,Cash,8,S118
TXN1000535,2025-05-25,CUST100035,P9689,41956.92,Net Banking,1,S113
TXN1000536,2025-06-04,CUST101451,P3845,98731.02,UPI,3,S112
TXN1000537,2024-11-25,CUST104129,P7302,96267.04,Net Banking,7,S107
TXN1000538,2024-10-28,CUST103709,P3185,105092.14,Cash,3,S119
TXN1000539,2024-11-02,CUST105746,P9975,189995.44,Wallet,6,S117
TXN1000540,2025-10-01,CUST105852,P5760,294411.85,Wallet,6,S104
TXN1000541,2024-07-01,CUST104127,P9888,228376.04,Wallet,6,S103
TXN1000542,2025-08-19,CUST104674,P7839,363909.68,Debit Card,9,S113
TXN1000543,2024-01-26,CUST103120,P3381,10075.13,Wallet,1,S101
TXN1000544,2024-06-13,CUST102347,P5105,30838.94,UPI,3,S109
TXN1000545,2025-01-02,CUST103707,P2679,432555.9,Wallet,10,S117
TXN1000546,2025-07-28,CUST103185,P4892,312097.59,Wallet,9,S109
TXN1000547,2025-01-25,CUST103174,P7825,4481.79,Net Banking,6,S101
TXN1000548,2025-09-27,CUST103629,P4695,221691.94,Net Banking,6,S117
TXN1000549,2024-07-17,CUST102409,P8353,28290.39,Wallet,3,S102
TXN1000550,2025-06-10,CUST100977,P7180,27874.27,Cash,1,S108
TXN1000551,2025-08-21,CUST102089,P1092,12558.21,Cash,6,S104
TXN1000552,2025-09-03,CUST100416,P5934,143747.77,Net Banking,8,S117
TXN1000553,2024-11-21,CUST104304,P4603,118002.86,Net Banking,3,S102
TXN1000554,2025-07-10,CUST104399,P7609,88362.99,Debit Card,2,S107
TXN1000555,2024-12-05,CUST102955,P5809,95181.49,Net Banking,4,S116
TXN1000556,2025-10-26,CUST100072,P2879,271406.24,Cash,6,S107
TXN1000557,2025-09-28,CUST101997,P1653,116131.25,Cash,6,S103
TXN1000558,2024-10-16,CUST100202,P9468,133999.74,Net Banking,6,S116
TXN1000559,2025-10-29,CUST101577,P6248,76077.01,UPI,9,S103
TXN1000560,2025-07-04,CUST104368,P1120,86522.1,Credit Card,2,S106
TXN1000561,2024-04-16,CUST101684,P9810,261588.97,Wallet,7,S102
TXN1000562,2025-04-15,CUST105872,P6434,2807.98,UPI,1,S102
TXN1000563,2025-07-25,CUST100577,P4729,113055.85,Cash,5,S112
TXN1000564,2024-11-19,CUST100138,P7381,64213.99,Net Banking,2,S100
TXN1000565,2025-08-22,CUST100372,P2189,87377.08,Net Banking,6,S103
TXN1000566,2025-09-13,CUST100708,P5612,328991.25,Cash,8,S112
TXN1000567,2024-06-09,CUST104370,P4602,119576.53,Wallet,3,S112
TXN1000568,2024-10-29,CUST105194,P3360,313099.09,Wallet,192,S111
TXN1000569,2024-02-12,CUST100041,P7456,137736.8,Net Banking,9,S102
TXN1000570,2024-12-18,CUST101734,P7760,83531.13,Credit Card,9,S105
TXN1000571,2024-09-15,CUST101591,P2877,127881.99,Wallet,3,S118
TXN1000572,2025-07-16,CUST103778,P2198,63046.56,Wallet,5,S102
TXN1000573,2025-08-17,CUST103991,P6420,30553.49,Credit Card,6,S107
TXN1000574,2024-07-17,CUST102603,P8960,264041.36,Debit Card,8,S119
TXN1000575,2024-06-05,CUST104633,P6971,2046.67,Cash,6,S105
TXN1000576,2024-08-14,CUST105834,P8145,170055.25,Debit Card,5,S104
TXN1000577,2025-05-06,CUST103791,P8296,165770.54,Debit Card,6,S115
TXN1000578,2025-09-13,CUST100671,P5597,39706.23,Net Banking,3,S106
TXN1000579,2024-03-19,CUST105959,P2235,40650.86,Net Banking,1,S100
TXN1000580,2025-08-27,CUST101742,P1600,402389.08,Debit Card,9,S117
TXN1000581,2025-10-31,CUST101217,P6993,256816.13,Credit Card,7,S118
TXN1000582,2025-04-20,CUST104105,P9362,50316.29,Cash,2,S111
TXN1000583,2025-09-20,CUST105604,P3717,72406.79,Credit Card,9,S114
TXN1000584,2025-08-02,CUST105401,P3395,88152.59,Debit Card,8,S101
TXN1000585,2024-03-05,CUST102165,P7052,103769.89,UPI,4,S106
TXN1000586,2025-02-01,CUST103847,P8448,5250.93,UPI,1,S110
TXN1000587,2025-10-10,CUST102240,P5314,87751.06,Net Banking,10,S118
TXN1000588,2025-01-09,CUST104814,P2275,437727.94,Debit Card,9,S112
TXN1000589,2025-02-19,CUST102890,P6653,3433.8,Cash,8,S119
TXN1000590,2025-03-26,CUST101356,P4768,21309.41,Net Banking,2,S108
TXN1000591,2025-01-05,CUST104931,P2938,144163.03,Cash,4,S110
TXN1000592,2025-05-05,CUST103924,P4452,12200.57,Credit Card,10,S113
TXN1000593,2025-08-10,CUST104852,P3639,6166.87,Wallet,3,S116
TXN1000594,2024-02-27,CUST101362,P5231,90023.82,Net Banking,3,S112
TXN1000595,2024-01-20,CUST105894,P5644,60731.28,Credit Card,2,S114
TXN1000596,2025-05-08,CUST101397,P4594,278259.39,Net Banking,7,S104
TXN1000597,2024-07-05,CUST105105,P9369,230626.81,Credit Card,5,S110
TXN1000598,2024-03-11,CUST101882,P7196,6485.33,Credit Card,7,S103
TXN1000599,2025-05-31,CUST105606,P7877,26860.1,Net Banking,3,S103
TXN1000600,2025-09-06,CUST100319,P9706,217474.4,UPI,9,S102
TXN1000601,2025-09-09,CUST104417,P1019,130072.84,Net Banking,7,S113
TXN1000602,2025-06-26,CUST103514,P4759,235948.0,Cash,8,S111
TXN1000603,2025-12-14,CUST104719,P2600,167365.43,Credit Card,7,S108
TXN1000604,2024-03-26,CUST102320,P9908,2610.48,Debit Card,7,S106
TXN1000605,2024-01-08,CUST104734,P9561,37627.98,Net Banking,2,S100
TXN1000606,2024-11-19,CUST103349,P6935,65227.28,Credit Card,2,S113
TXN1000607,2025-07-02,CUST103469,P6990,377730.98,Debit Card,10,S112
TXN1000608,2025-07-24,CUST103952,P3928,145437.79,Net Banking,6,S117
TXN1000609,2025-08-14,CUST102820,P7522,112247.79,Wallet,3,S103
TXN1000610,2025-12-17,CUST101325,P2642,157301.79,Net Banking,4,S112
TXN1000611,2025-09-20,CUST105710,P1852,120714.09,Cash,3,S100
TXN1000612,2025-04-27,CUST104917,P8133,22332.67,UPI,2,S108
TXN1000613,2024-02-08,CUST105935,P7296,100763.7,Net Banking,7,S116
TXN1000614,2024-02-28,CUST101435,P9099,340346.6,UPI,8,S106
TXN1000615,2025-06-14,CUST102342,P4190,25839.1,Net Banking,1,S116
TXN1000616,2024-06-22,CUST105521,P1590,292708.38,Credit Card,6,S100
TXN1000617,2024-10-09,CUST103272,P6785,70668.42,Cash,7,S118
TXN1000618,2025-12-21,CUST100562,P2477,411830.53,Debit Card,9,S117
TXN1000619,2024-10-10,CUST101853,P4187,2656.86,Cash,8,S118
TXN1000620,2025-06-02,CUST100872,P2185,426204.65,Debit Card,9,S110
TXN1000621,2024-09-20,CUST104406,P5098,193865.05,Cash,8,S118
TXN1000622,2024-12-13,CUST103758,P8548,59017.88,UPI,10,S115
TXN1000623,2025-10-10,CUST101805,P4767,398606.09,Cash,117,S111
TXN1000624,2024-04-05,CUST103268,P6603,47760.23,Net Banking,2,S105
TXN1000625,2025-08-10,CUST102204,P3994,47278.33,Cash,4,S106
TXN1000626,2024-09-28,CUST101693,P4755,71463.06,Credit Card,4,S119
TXN1000627,2024-05-02,CUST100642,P9071,479038.55,UPI,10,S117
TXN1000628,2025-01-15,CUST105084,P6167,196729.5,Net Banking,8,S108
TXN1000629,2025-06-07,CUST102295,P7518,11207.97,Net Banking,4,S104
TXN1000630,2025-05-04,CUST104429,P1533,387305.7,Debit Card,9,S112
TXN1000631,2025-04-13,CUST100986,P9490,5518.54,Debit Card,8,S100
TXN1000632,2025-08-17,CUST100825,P6331,56633.44,Net Banking,6,S108
TXN1000633,2024-10-02,CUST103861,P6621,127528.5,Credit Card,6,S115
TXN1000634,2025-01-16,CUST102990,P7563,143066.72,Cash,5,S105
TXN1000635,2025-12-03,CUST101872,P2636,108338.58,Credit Card,5,S117
TXN1000636,2024-05-29,CUST101225,P8749,25029.93,Credit Card,1,S113
TXN1000637,2025-10-07,CUST104235,P9748,75741.63,Cash,6,S109
TXN1000638,2024-02-18,CUST103263,P2621,122128.56,UPI,3,S106
TXN1000639,2025-10-06,CUST100788,P8370,108475.79,Debit Card,6,S111
TXN1000640,2024-09-20,CUST102819,P1324,303671.85,UPI,7,S111
TXN1000641,2024-07-22,CUST104725,P9821,48966.02,Debit Card,3,S111
TXN1000642,2025-04-02,CUST100642,P7243,316224.38,Debit Card,10,S114
TXN1000643,2024-06-20,CUST105247,P6527,200373.0,Wallet,7,S119
TXN1000644,2024-03-14,CUST100648,P3654,95473.35,Credit Card,6,S110
TXN1000645,2024-09-30,CUST104959,P7479,187099.93,Cash,5,S111
TXN1000646,2025-04-06,CUST103391,P3741,109247.53,UPI,3,S104
TXN1000647,2025-12-18,CUST100655,P4450,14604.39,Cash,3,S103
TXN1000648,2025-04-29,CUST104492,P1881,38273.32,Cash,1,S116
TXN1000649,2024-09-25,CUST105063,P3544,31075.19,Wallet,2,S112
TXN1000650,2024-10-17,CUST103630,P3071,4577.12,Net Banking,3,S105
TXN1000651,2024-11-29,CUST103900,P8654,200679.86,Debit Card,9,S117
TXN1000652,2025-12-15,CUST104417,P3900,315892.71,Net Banking,10,S114
TXN1000653,2025-07-31,CUST103563,P9576,217209.77,Debit Card,9,S111
TXN1000654,2024-04-01,CUST103619,P6044,852303.83,Cash,183,S108
TXN1000655,2024-05-19,CUST102817,P5698,275357.77,Net Banking,8,S100
TXN1000656,2025-05-03,CUST102454,P1149,350856.78,Debit Card,145,S119
TXN1000657,2025-07-28,CUST103580,P7467,165754.0,Credit Card,4,S112
TXN1000658,2024-03-22,CUST103458,P4924,128748.38,Net Banking,9,S108
TXN1000659,2024-10-02,CUST103382,P4080,29101.61,Credit Card,2,S104
TXN1000660,2025-09-24,CUST103709,P5458,161001.22,Cash,10,S106
TXN1000661,2025-07-01,CUST100181,P4046,12678.91,Debit Card,2,S108
TXN1000662,2024-01-09,CUST101907,P2477,32813.06,UPI,3,S115
TXN1000663,2025-05-25,CUST103042,P8597,42192.96,Debit Card,1,S102
TXN1000664,2024-02-27,CUST102183,P7429,18324.05,Net Banking,2,S115
TXN1000665,2024-09-13,CUST103125,P1206,38602.83,Wallet,2,S107
TXN1000666,2024-09-10,CUST100274,P4263,208838.74,Wallet,8,S103
TXN1000667,2025-04-29,CUST103187,P6113,223570.54,Credit Card,6,S101
TXN1000668,2024-05-05,CUST102075,P8884,221936.13,Credit Card,5,S111
TXN1000669,2024-08-11,CUST100925,P4866,59158.97,Debit Card,7,S100
TXN1000670,2024-05-02,CUST103242,P4982,39195.41,UPI,1,S118
TXN1000671,2025-09-02,CUST101269,P7084,50091.94,Credit Card,2,S105
TXN1000672,2024-12-12,CUST105121,P1983,35096.27,Debit Card,1,S104
TXN1000673,2024-05-08,CUST103996,P4812,241774.3,Net Banking,6,S111
TXN1000674,2024-07-16,CUST100174,P7189,75658.45,Wallet,6,S104
TXN1000675,2025-12-24,CUST103584,P5828,86128.33,Wallet,9,S115
TXN1000676,2024-12-22,CUST102651,P8674,40505.68,Net Banking,5,S117
TXN1000677,2025-04-05,CUST102422,P5314,1223.28,Debit Card,9,S114
TXN1000678,2025-01-23,CUST101519,P1306,120154.49,Debit Card,10,S119
TXN1000679,2025-11-05,CUST104415,P7348,153240.53,Net Banking,4,S115
TXN1000680,2024-10-16,CUST102642,P7714,157246.24,UPI,6,S103
TXN1000681,2024-05-12,CUST101463,P1512,38646.68,UPI,4,S115
TXN1000682,2025-10-19,CUST103183,P9026,115841.99,Net Banking,9,S118
TXN1000683,2025-09-12,CUST105880,P2161,46427.35,Credit Card,1,S115
TXN1000684,2025-04-24,CUST105234,P1994,246714.74,Net Banking,6,S113
TXN1000685,2024-02-29,CUST105053,P5355,375654.41,UPI,9,S102
TXN1000686,2024-08-09,CUST104255,P2591,53259.77,Wallet,2,S107
TXN1000687,2025-06-22,CUST105381,P5075,279653.32,Wallet,10,S105
TXN1000688,2024-04-18,CUST105231,P6864,353223.35,Wallet,8,S113
TXN1000689,2024-07-03,CUST104505,P7579,240674.7,Debit Card,9,S105
TXN1000690,2024-12-26,CUST102581,P6319,247950.8,Cash,6,S113
TXN1000691,2024-09-03,CUST104613,P9939,185258.93,Cash,4,S117
TXN1000692,2025-04-08,CUST103665,P7505,49149.53,Wallet,1,S101
TXN1000693,2025-06-14,CUST101106,P5945,10819.66,Debit Card,1,S107
TXN1000694,2025-12-07,CUST102260,P9376,70382.41,Net Banking,9,S118
TXN1000695,2024-12-30,CUST101278,P3267,62839.3,Debit Card,5,S118
TXN1000696,2024-11-03,CUST100752,P7550,362066.68,Credit Card,10,S102
TXN1000697,2024-06-26,CUST103999,P2562,19648.43,Wallet,10,S109
TXN1000698,2025-01-25,CUST100642,P1916,125306.6,Debit Card,6,S113
TXN1000699,2024-08-20,CUST105347,P1187,183867.1,UPI,7,S109
TXN1000700,2025-08-01,CUST101225,P6354,69700.99,Wallet,9,S107
TXN1000701,2025-02-06,CUST103650,P9269,29120.35,Credit Card,2,S113
TXN1000702,2024-05-15,CUST102753,P2352,219622.44,Net Banking,8,S101
TXN1000703,2025-02-12,CUST104110,P8118,84026.64,Credit Card,3,S115
TXN1000704,2025-10-29,CUST104680,P4212,111489.01,Net Banking,9,S116
